iter	F1	Logloss
885	0.984375	0.08765437477
886	0.984375	0.0875692045
887	0.9848156182	0.0874176185
888	0.9852558543	0.08720484684
889	0.9848156182	0.08706509942
890	0.9848156182	0.08693401375
891	0.9852558543	0.0868341373
892	0.9856957087	0.08654205405
893	0.9856957087	0.08638369699
894	0.9852558543	0.08626467229
895	0.9852558543	0.08620629
896	0.9852558543	0.08604719543
897	0.9852558543	0.08580749706
898	0.9856957087	0.08558143721
899	0.9856957087	0.08539153088
900	0.9856957087	0.08524188501
901	0.9856957087	0.08512702152
902	0.986135182	0.08498708657
903	0.986135182	0.08492089481
904	0.986135182	0.08484342585
905	0.986135182	0.0847389069
906	0.986135182	0.0845682574
907	0.987012987	0.08444263095
908	0.9865742746	0.08425272935
909	0.9865742746	0.08404518636
910	0.9865742746	0.08390405284
911	0.9865742746	0.0838250764
912	0.987012987	0.08367067135
913	0.987012987	0.08353440428
914	0.9874513198	0.08341738862
915	0.9874513198	0.08337009796
916	0.9878892734	0.08320792917
917	0.9878892734	0.08298852766
918	0.9883268482	0.08286911395
919	0.9883268482	0.08285426344
920	0.9883268482	0.0827810808
921	0.9887640449	0.08261865273
922	0.9887640449	0.08235636887
923	0.9887640449	0.08218094622
924	0.9892008639	0.0820262176
925	0.9896373057	0.08190858879
926	0.9892008639	0.08177386251
927	0.9892008639	0.08166047554
928	0.9896373057	0.08149106618
929	0.9896373057	0.0813390905
930	0.9896373057	0.08125065606
931	0.9896373057	0.08117810148
932	0.9892008639	0.08098556452
933	0.9892008639	0.08078363151
934	0.9900733707	0.08056451146
935	0.9909443726	0.08032532948
936	0.9909443726	0.0801354801
937	0.9905090595	0.08001170192
938	0.9909443726	0.07988939063
939	0.9909443726	0.07976883202
940	0.9909443726	0.07966426457
941	0.9905090595	0.07952427813
942	0.9909443726	0.07943479395
943	0.9909443726	0.07933055036
944	0.9909443726	0.07919795245
945	0.9918138733	0.07900151301
946	0.9918138733	0.07885994645
947	0.9918138733	0.07875571012
948	0.9918138733	0.07860833152
949	0.992248062	0.07837571139
950	0.992248062	0.07828054416
951	0.992248062	0.07818579881
952	0.992248062	0.07796617444
953	0.992248062	0.07781415767
954	0.992248062	0.07768204108
955	0.992248062	0.07763629211
956	0.992248062	0.07757676405
957	0.9926818769	0.07743349222
958	0.9926818769	0.07736694937
959	0.9931153184	0.07726613018
960	0.9931153184	0.07714804205
961	0.9935483871	0.07706428542
962	0.9939810834	0.07689813436
963	0.9944134078	0.0766914225
964	0.9944134078	0.07662483834
965	0.9944134078	0.07649850398
966	0.9944134078	0.07631134013
967	0.9944134078	0.07604705404
968	0.9948453608	0.07594229386
969	0.9948453608	0.07584752985
970	0.9948453608	0.07571401973
971	0.9948453608	0.07561211975
972	0.9948453608	0.07553126344
973	0.9948453608	0.0754483603
974	0.9948453608	0.07530374237
975	0.9948453608	0.07510941276
976	0.9948453608	0.07491068687
977	0.9948453608	0.07459740806
978	0.9948453608	0.07459568392
979	0.9948453608	0.07456595099
980	0.9948453608	0.07452547036
981	0.9948453608	0.07443836657
982	0.9948453608	0.07430777843
983	0.9948453608	0.07422761961
984	0.9948453608	0.07412737662
985	0.9948453608	0.07406423002
986	0.9948453608	0.07401375423
987	0.9948453608	0.07391571166
988	0.9948453608	0.07386199997
989	0.9948453608	0.07367842448
990	0.9948453608	0.07360649667
991	0.9948453608	0.07353604171
992	0.9948453608	0.07344186222
993	0.9948453608	0.07326958313
994	0.9948453608	0.07316406055
995	0.9948453608	0.07303542885
996	0.9948453608	0.07280969292
997	0.9952769429	0.07265540439
998	0.9952769429	0.07259543948
999	0.9952769429	0.07242791843
1000	0.9952769429	0.07225338397
1001	0.9952769429	0.07206804912
1002	0.9952769429	0.07197645823
1003	0.9952769429	0.07187554323
1004	0.9948453608	0.07175498749
1005	0.9948453608	0.07159974655
1006	0.9952769429	0.07148511037
1007	0.9952769429	0.07141655557
1008	0.9948453608	0.0713283549
1009	0.9952769429	0.07122366698
1010	0.9952769429	0.07107392839
1011	0.9957081545	0.07095856914
1012	0.9957081545	0.07091521713
1013	0.9957081545	0.07076799872
1014	0.9957081545	0.07071140234
1015	0.9957081545	0.07062492134
1016	0.9957081545	0.07050939624
1017	0.9957081545	0.07036923555
1018	0.9957081545	0.07019359816
1019	0.9957081545	0.07007410024
1020	0.9957081545	0.07002603333
1021	0.9957081545	0.06997134136
1022	0.9957081545	0.06988294085
1023	0.9957081545	0.06964596353
1024	0.9957081545	0.06957730084
1025	0.9957081545	0.06946650829
1026	0.9957081545	0.0692628316
1027	0.9957081545	0.0691414367
1028	0.9957081545	0.06908786244
1029	0.9957081545	0.06904130773
1030	0.9961389961	0.0688011705
1031	0.9961389961	0.06862615365
1032	0.9961389961	0.06842433152
1033	0.9961389961	0.06828241698
1034	0.9961389961	0.06814823762
1035	0.9961389961	0.06810635975
1036	0.9961389961	0.06800169845
1037	0.9961389961	0.06791437669
1038	0.9961389961	0.06774212355
1039	0.9961389961	0.06764218631
1040	0.9961389961	0.06756701611
1041	0.9961389961	0.06753760576
1042	0.9961389961	0.06744470348
1043	0.9961389961	0.06725394786
1044	0.9961389961	0.06715466145
1045	0.9961389961	0.06704413603
1046	0.9961389961	0.06692435389
1047	0.9961389961	0.06683703851
1048	0.9961389961	0.0667174106
1049	0.9961389961	0.0666215892
1050	0.9961389961	0.06661037358
1051	0.9961389961	0.0665597074
1052	0.9961389961	0.06644273758
1053	0.9961389961	0.06636803834
1054	0.9961389961	0.06625776982
1055	0.9961389961	0.0661635538
1056	0.9961389961	0.06607155383
1057	0.9961389961	0.06588784512
1058	0.9961389961	0.06571485929
1059	0.9961389961	0.06559857534
1060	0.9961389961	0.0655849413
1061	0.9961389961	0.06551638525
1062	0.9961389961	0.06543302512
1063	0.9961389961	0.06535456676
1064	0.9961389961	0.06531824903
1065	0.9961389961	0.0652567773
1066	0.9961389961	0.06514661158
1067	0.9961389961	0.06504545335
1068	0.9961389961	0.06495992252
1069	0.9965694683	0.06485362198
1070	0.9965694683	0.06480490279
1071	0.9965694683	0.06476888068
1072	0.9965694683	0.06465909955
1073	0.9965694683	0.06457392673
1074	0.9965694683	0.06443384029
1075	0.9965694683	0.06441222767
1076	0.9965694683	0.06426287733
1077	0.9965694683	0.06412299349
1078	0.9965694683	0.06403363717
1079	0.9965694683	0.0639957962
1080	0.9965694683	0.06389925023
1081	0.9965694683	0.06380072002
1082	0.9965694683	0.06369974455
1083	0.9969995714	0.06363446205
1084	0.9969995714	0.06358966725
1085	0.9969995714	0.06351831077
1086	0.9969995714	0.06345020588
1087	0.9969995714	0.06336127351
1088	0.9969995714	0.06331470193
1089	0.9969995714	0.06319257687
1090	0.9969995714	0.06301379837
1091	0.9974293059	0.06289959134
1092	0.9974293059	0.06278700683
1093	0.9974293059	0.06270179514
1094	0.9974293059	0.06256098291
1095	0.9974293059	0.06243542559
1096	0.9974293059	0.06236643847
1097	0.9974293059	0.06229944797
1098	0.9974293059	0.06220107481
1099	0.9974293059	0.06213558122
1100	0.9974293059	0.06206691505
1101	0.9974293059	0.06192862898
1102	0.9974293059	0.06187452129
1103	0.9974293059	0.06179138034
1104	0.9974293059	0.06167477935
1105	0.9974293059	0.06155089362
1106	0.9974293059	0.06141986639
1107	0.9974293059	0.06138110377
1108	0.9974293059	0.0612859236
1109	0.9974293059	0.06119482379
1110	0.9974293059	0.06104193822
1111	0.9974293059	0.06096819806
1112	0.9974293059	0.06088219086
1113	0.9974293059	0.0608286783
1114	0.9974293059	0.06074212587
1115	0.9974293059	0.06058440152
1116	0.9974293059	0.06051595033
1117	0.9974293059	0.06039421498
1118	0.9974293059	0.06031303892
1119	0.9974293059	0.0601930086
1120	0.9974293059	0.0601624853
1121	0.9974293059	0.06003130656
1122	0.9974293059	0.05997201607
1123	0.9974293059	0.05993838738
1124	0.9974293059	0.05987680805
1125	0.9974293059	0.05975388814
1126	0.9974293059	0.05963556834
1127	0.9974293059	0.05955996792
1128	0.9974293059	0.05947362472
1129	0.9974293059	0.05941720987
1130	0.9974293059	0.05935265705
1131	0.9974293059	0.05928128896
1132	0.9974293059	0.05924528216
1133	0.9974293059	0.05911722049
1134	0.9974293059	0.05890805049
1135	0.9974293059	0.05887723346
1136	0.9974293059	0.05880742025
1137	0.9974293059	0.05875133011
1138	0.9974293059	0.05867684543
1139	0.9974293059	0.05855495583
1140	0.9974293059	0.05836773527
1141	0.9978586724	0.05826637237
1142	0.9978586724	0.05820064305
1143	0.9978586724	0.05810463286
1144	0.9978586724	0.05794400932
1145	0.9978586724	0.05782200515
1146	0.9978586724	0.05775411721
1147	0.9978586724	0.05763443466
1148	0.9978586724	0.05741577484
1149	0.9978586724	0.05730342396
1150	0.9978586724	0.05722525311
1151	0.9978586724	0.05712197555
1152	0.9978586724	0.05699873595
1153	0.9978586724	0.05691174871
1154	0.9978586724	0.05670233582
1155	0.9978586724	0.0565947082
1156	0.9978586724	0.05651015263
1157	0.9978586724	0.0564534073
1158	0.9978586724	0.05639058404
1159	0.9978586724	0.0562674412
1160	0.9978586724	0.05620332145
1161	0.9978586724	0.05606888684
1162	0.9978586724	0.05600092056
1163	0.9978586724	0.05588723161
1164	0.9978586724	0.05584817006
1165	0.9978586724	0.05577987051
1166	0.9978586724	0.05571992835
1167	0.9978586724	0.05561571587
1168	0.9978586724	0.05556383073
1169	0.9978586724	0.05545644368
1170	0.9978586724	0.05538301704
1171	0.9978586724	0.05525153189
1172	0.9978586724	0.0551921316
1173	0.9978586724	0.05517651078
1174	0.9978586724	0.05508285568
1175	0.9978586724	0.05498828342
1176	0.9982876712	0.05490354673
1177	0.9978586724	0.05484505088
1178	0.9978586724	0.05467529186
1179	0.9978586724	0.05456250879
1180	0.9978586724	0.05451942034
1181	0.9978586724	0.05446050491
1182	0.9978586724	0.05440148004
1183	0.9978586724	0.05433682877
1184	0.9978586724	0.0541807615
1185	0.9978586724	0.05403255443
1186	0.9978586724	0.05401570702
1187	0.9978586724	0.05396988679
1188	0.9978586724	0.0539084893
1189	0.9978586724	0.05385264263
1190	0.9978586724	0.05378446794
1191	0.9978586724	0.05371292757
1192	0.9978586724	0.05362065316
1193	0.9978586724	0.05353017245
1194	0.9978586724	0.05348593182
1195	0.9978586724	0.05342402227
1196	0.9978586724	0.05334355675
1197	0.9978586724	0.05323803511
1198	0.9978586724	0.0531531455
1199	0.9978586724	0.05306238308
1200	0.9978586724	0.05297014282
1201	0.9978586724	0.05286936439
1202	0.9978586724	0.05277649837
1203	0.9978586724	0.05258665592
1204	0.9978586724	0.05247722646
1205	0.9978586724	0.05242631412
1206	0.9978586724	0.05241116669
1207	0.9978586724	0.05235769139
1208	0.9978586724	0.0522049579
1209	0.9978586724	0.05208758887
1210	0.9978586724	0.05196230446
1211	0.9978586724	0.05185019535
1212	0.9978586724	0.05179170114
1213	0.9978586724	0.05174258475
1214	0.9978586724	0.05168765809
1215	0.9978586724	0.05165381028
1216	0.9978586724	0.05160984063
1217	0.9978586724	0.05152596759
1218	0.9982876712	0.05141917038
1219	0.998716303	0.05128660496
1220	0.998716303	0.05123624404
1221	0.998716303	0.05117061408
1222	0.998716303	0.05113446832
1223	0.998716303	0.05107171138
1224	0.998716303	0.05094057928
1225	0.998716303	0.05086202184
1226	0.998716303	0.05075076986
1227	0.999144568	0.05064990927
1228	0.998716303	0.05056319444
1229	0.998716303	0.05046554153
1230	0.998716303	0.0503587743
1231	0.998716303	0.05024466579
1232	0.998716303	0.05020020965
1233	0.998716303	0.05014613034
1234	0.999144568	0.05006218116
1235	0.999144568	0.04994697773
1236	0.999144568	0.04990212682
1237	0.999144568	0.04985059217
1238	0.999144568	0.04977135841
1239	0.999144568	0.04971272462
1240	0.999144568	0.04965843371
1241	0.999144568	0.04953600035
1242	0.999144568	0.04950746975
1243	0.999144568	0.04933384716
1244	0.999144568	0.0492638054
1245	0.999144568	0.04921021783
1246	0.999144568	0.04911741129
1247	0.999144568	0.04902359546
1248	0.999144568	0.04898652507
1249	0.999144568	0.04890206366
1250	0.999144568	0.04882868731
1251	0.999144568	0.04873006277
1252	0.999144568	0.04871506896
1253	0.999144568	0.04863647294
1254	0.999144568	0.04858329809
1255	0.999144568	0.04847261921
1256	0.999144568	0.04841155065
1257	0.999144568	0.04832279562
1258	0.999144568	0.04826219161
1259	0.999144568	0.04819194846
1260	0.999144568	0.0481359184
1261	0.999144568	0.04806588509
1262	0.999144568	0.0479888423
1263	0.999144568	0.04792983313
1264	0.999144568	0.04786767347
1265	0.999144568	0.04780600013
1266	0.999144568	0.04777250606
1267	0.999144568	0.04770603194
1268	0.999144568	0.04759015972
1269	0.999144568	0.04753646789
1270	0.999144568	0.04746327297
1271	0.999144568	0.04741263041
1272	0.999144568	0.04737822178
1273	0.999144568	0.04734266188
1274	0.999144568	0.04731498414
1275	0.999144568	0.04724044289
1276	0.999144568	0.04720073599
1277	0.999144568	0.04707654562
1278	0.999144568	0.04699623794
1279	0.999144568	0.04693103495
1280	0.999144568	0.04688157054
1281	0.999144568	0.04678876377
1282	0.999144568	0.04674910116
1283	0.999144568	0.04665480413
1284	0.999144568	0.04660860664
1285	0.999144568	0.04653969366
1286	0.999144568	0.04648077349
1287	0.999144568	0.04640599499
1288	0.999144568	0.04622270022
1289	0.999144568	0.04612595813
1290	0.999144568	0.04606896015
1291	0.999144568	0.04599380074
1292	0.999144568	0.04590634845
1293	0.999144568	0.04583581805
1294	0.999144568	0.04581178408
1295	0.999144568	0.04579764494
1296	0.999144568	0.0456544577
1297	0.999144568	0.04560948571
1298	0.999144568	0.04554071272
1299	0.999144568	0.04552941118
1300	0.999144568	0.04545971735
1301	0.999144568	0.04540971795
1302	0.999144568	0.04532326765
1303	0.999144568	0.04520554994
1304	0.999144568	0.04515307695
1305	0.999144568	0.04510767891
1306	0.999144568	0.04500292957
1307	0.999144568	0.04495256704
1308	0.999144568	0.04487088223
1309	0.999144568	0.04476491049
1310	0.999144568	0.04470060573
1311	0.999144568	0.04466264971
1312	0.999144568	0.04464457034
1313	0.999144568	0.04454941454
1314	0.999144568	0.04447233926
1315	0.999144568	0.04443694776
1316	0.999144568	0.0443372276
1317	0.999144568	0.0442462851
1318	0.999144568	0.04416366702
1319	0.999144568	0.04405476472
1320	0.999144568	0.04395680553
1321	0.999144568	0.04390575404
1322	0.9995724669	0.04381075388
1323	0.9995724669	0.04374744472
1324	0.9995724669	0.04367070775
1325	0.9995724669	0.04362265813
1326	0.9995724669	0.04359241048
1327	0.9995724669	0.04354502742
1328	0.9995724669	0.04349546585
1329	0.9995724669	0.04343953736
1330	0.9995724669	0.04335617718
1331	0.9995724669	0.04328467045
1332	0.9995724669	0.04325474295
1333	0.9995724669	0.04315646251
1334	0.9995724669	0.04304533507
1335	0.9995724669	0.04298643232
1336	0.9995724669	0.04292737412
1337	0.9995724669	0.04289391372
1338	0.9995724669	0.04282814163
1339	0.9995724669	0.04279259024
1340	0.999144568	0.04272011996
1341	0.9995724669	0.04261816076
1342	0.9995724669	0.04252355609
1343	0.9995724669	0.04238559745
1344	0.9995724669	0.04234826553
1345	0.9995724669	0.04229723015
1346	0.9995724669	0.0422189479
1347	0.9995724669	0.04221094022
1348	0.9995724669	0.04217922663
1349	0.9995724669	0.04214035144
1350	0.9995724669	0.04206465345
1351	0.9995724669	0.0419765923
1352	0.9995724669	0.04189018898
1353	0.9995724669	0.04182390266
1354	0.9995724669	0.04177779671
1355	0.9995724669	0.04169882218
1356	0.9995724669	0.04165546629
1357	0.9995724669	0.04160428683
1358	0.9995724669	0.04155804205
1359	0.9995724669	0.04152942341
1360	0.9995724669	0.0415024746
1361	0.9995724669	0.04144345592
1362	0.9995724669	0.04140959625
1363	0.9995724669	0.04136257095
1364	0.9995724669	0.0412986781
1365	0.9995724669	0.04124907635
1366	0.9995724669	0.04115887754
1367	0.9995724669	0.04110147008
1368	0.9995724669	0.04107892912
1369	0.9995724669	0.04104499638
1370	0.9995724669	0.04102244544
1371	0.9995724669	0.04095082158
1372	0.9995724669	0.04087317089
1373	0.9995724669	0.0408620298
1374	0.9995724669	0.04077907214
1375	0.9995724669	0.04074156291
1376	0.9995724669	0.04071347964
1377	0.9995724669	0.04065554579
1378	0.9995724669	0.04062893385
1379	0.9995724669	0.04057876439
1380	0.9995724669	0.04051653604
1381	0.9995724669	0.04049678237
1382	0.9995724669	0.04039011975
1383	0.9995724669	0.04030976165
1384	0.9995724669	0.04025611784
1385	0.9995724669	0.04017104328
1386	0.9995724669	0.04011628327
1387	0.9995724669	0.04002660033
1388	0.9995724669	0.03998191364
1389	0.9995724669	0.03987571184
1390	0.9995724669	0.03980006593
1391	0.9995724669	0.03969447916
1392	0.9995724669	0.03965602471
1393	0.9995724669	0.03959119977
1394	0.9995724669	0.03948950192
1395	0.9995724669	0.03948492148
1396	0.9995724669	0.03946203378
1397	0.9995724669	0.03940972428
1398	0.9995724669	0.03935777416
1399	0.9995724669	0.03931014582
1400	0.9995724669	0.03920482831
1401	0.9995724669	0.03915728745
1402	0.9995724669	0.03911441953
1403	0.9995724669	0.03900087244
1404	1	0.03896087596
1405	1	0.03892091198
1406	1	0.03890057456
1407	1	0.0388410514
1408	1	0.03873194614
1409	1	0.03872312753
1410	1	0.03864947511
1411	1	0.03862111983
1412	1	0.03857632389
1413	1	0.03853859793
1414	1	0.03851279435
1415	1	0.03842775264
1416	1	0.03836575693
1417	1	0.03833462166
1418	1	0.03824287535
1419	1	0.03818505459
1420	1	0.03810128135
1421	1	0.03797920047
1422	1	0.03793186369
1423	1	0.03788477583
1424	1	0.03784885449
1425	1	0.03774543806
1426	1	0.03769831338
1427	1	0.0376831933
1428	1	0.03762610551
1429	1	0.03760518255
1430	1	0.03758017526
1431	1	0.03746122026
1432	1	0.03740812429
1433	1	0.03731167825
1434	1	0.03729172717
1435	1	0.03725507099
1436	1	0.03712578614
1437	1	0.03707803477
1438	1	0.03703353579
1439	1	0.03699397095
1440	1	0.03692055802
1441	1	0.03687416344
1442	1	0.03683313805
1443	1	0.03679592252
1444	1	0.03674863854
1445	1	0.03669138092
1446	1	0.03667698512
1447	1	0.036635247
1448	1	0.03658089999
1449	1	0.0365488487
1450	1	0.03644843368
1451	1	0.0363675773
1452	1	0.03629754935
1453	1	0.03622977226
1454	1	0.03620503463
1455	1	0.03618939542
1456	1	0.03615067262
1457	1	0.03613615335
1458	1	0.03606294674
1459	1	0.0359629603
1460	1	0.03589923493
1461	1	0.03586306277
1462	1	0.03580748294
1463	1	0.03571424541
1464	1	0.03565306562
1465	1	0.03558744371
1466	1	0.0355498791
1467	1	0.03546674358
1468	1	0.03544789323
1469	1	0.03539156545
1470	1	0.03535952651
1471	1	0.03528136904
1472	1	0.03525974635
1473	1	0.03515657093
1474	1	0.0350466603
1475	1	0.03501288872
1476	1	0.03500397751
1477	1	0.03495089826
1478	1	0.0348502175
1479	1	0.03482260702
1480	1	0.03474346266
1481	1	0.03472665301
1482	1	0.03468722644
1483	1	0.03465256789
1484	1	0.03460763694
1485	1	0.03456469066
1486	1	0.03453517136
1487	1	0.03451585395
1488	1	0.034460361
1489	1	0.0344294763
1490	1	0.03434968418
1491	1	0.0342641844
1492	1	0.03421780447
1493	1	0.03418663696
1494	1	0.03414458594
1495	1	0.03407741127
1496	1	0.03402319594
1497	1	0.03400239723
1498	1	0.03395635002
1499	1	0.03393282193
